43.761760,-79.463920
43.761720,-79.463890
43.761690,-79.463870
43.761640,-79.463840
43.761590,-79.463820
43.761540,-79.463810
43.761510,-79.463800
43.761470,-79.463780
43.761450,-79.463770
43.761470,-79.463770
43.761470,-79.463780
43.761440,-79.463760
43.761420,-79.463760
43.761400,-79.463760
43.761380,-79.463780
43.761350,-79.463810
43.761330,-79.463880
43.761310,-79.463960
43.761290,-79.464060
43.761270,-79.464180
43.761240,-79.464290
43.761230,-79.464390
43.761200,-79.464480
43.761180,-79.464580
43.761170,-79.464640
43.761160,-79.464690
43.761140,-79.464730
43.761130,-79.464760
43.761130,-79.464760
43.761140,-79.464740
43.761140,-79.464740
43.761130,-79.464740
43.761130,-79.464740
43.761130,-79.464740
43.761130,-79.464740
43.761130,-79.464730
43.761130,-79.464730
43.761130,-79.464730
43.761130,-79.464730
43.761130,-79.464730
43.761130,-79.464730
43.761130,-79.464730
43.761130,-79.464730
43.761130,-79.464730
43.761130,-79.464730
43.761130,-79.464730
43.761130,-79.464730
43.761130,-79.464730
43.761130,-79.464730
43.761130,-79.464730
43.761130,-79.464730
43.761130,-79.464730
43.761130,-79.464730
43.761130,-79.464730
43.761130,-79.464730
43.761130,-79.464740
43.761140,-79.464750
43.761140,-79.464740
43.761140,-79.464740
43.761140,-79.464740
43.761140,-79.464740
43.761140,-79.464740
43.761140,-79.464740
43.761150,-79.464740
43.761150,-79.464740
43.761150,-79.464730
43.761150,-79.464730
43.761150,-79.464730
43.761150,-79.464730
43.761150,-79.464730
43.761150,-79.464730
43.761150,-79.464730
43.761150,-79.464730
43.761150,-79.464740
43.761140,-79.464740
43.761140,-79.464750
43.761140,-79.464760
43.761140,-79.464770
43.761140,-79.464780
43.761120,-79.464810
43.761110,-79.464840
43.761110,-79.464870
43.761100,-79.464890
43.761100,-79.464930
43.761090,-79.464960
43.761080,-79.464990
43.761070,-79.465040
43.761060,-79.465070
43.761020,-79.465120
43.760960,-79.465160
43.760900,-79.465160
43.760830,-79.465150
43.760750,-79.465140
43.760650,-79.465120
43.760550,-79.465100
43.760450,-79.465080
43.760350,-79.465050
43.760250,-79.465030
43.760160,-79.465020
43.760070,-79.465010
43.759990,-79.465010
43.759910,-79.465000
43.759850,-79.464990
43.759760,-79.464990
43.759660,-79.464980
43.759560,-79.464980
43.759440,-79.464980
43.759320,-79.464980
43.759200,-79.464980
43.759070,-79.464980
43.758940,-79.464980
43.758810,-79.464980
43.758660,-79.464980
43.758520,-79.464990
43.758390,-79.464990
43.758230,-79.465000
43.758090,-79.465000
43.757950,-79.465000
43.757800,-79.464990
43.757660,-79.464990
43.757510,-79.464970
43.757370,-79.464950
43.757220,-79.464920
43.757060,-79.464890
43.756910,-79.464860
43.756760,-79.464820
43.756610,-79.464770
43.756440,-79.464740
43.756290,-79.464700
43.756130,-79.464670
43.755970,-79.464640
43.755800,-79.464590
43.755640,-79.464560
43.755480,-79.464520
43.755310,-79.464480
43.755120,-79.464450
43.754940,-79.464400
43.754770,-79.464360
43.754600,-79.464320
43.754420,-79.464280
43.754230,-79.464250
43.754060,-79.464210
43.753880,-79.464170
43.753710,-79.464140
43.753530,-79.464100
43.753370,-79.464060
43.753190,-79.464020
43.753020,-79.463990
43.752860,-79.463970
43.752710,-79.463950
43.752550,-79.463920
43.752400,-79.463900
43.752240,-79.463890
43.752090,-79.463860
43.751950,-79.463840
43.751810,-79.463810
43.751670,-79.463770
43.751530,-79.463740
43.751410,-79.463710
43.751290,-79.463680
43.751160,-79.463660
43.751070,-79.463630
43.750970,-79.463610
43.750890,-79.463590
43.750840,-79.463590
43.750790,-79.463590
43.750760,-79.463580
43.750760,-79.463580
43.750750,-79.463580
43.750750,-79.463580
43.750750,-79.463590
43.750750,-79.463590
43.750750,-79.463590
43.750750,-79.463590
43.750750,-79.463590
43.750750,-79.463590
43.750740,-79.463590
43.750740,-79.463590
43.750740,-79.463590
43.750740,-79.463590
43.750740,-79.463590
43.750740,-79.463590
43.750750,-79.463590
43.750740,-79.463590
43.750740,-79.463590
43.750740,-79.463590
43.750690,-79.463570
43.750680,-79.463570
43.750580,-79.463570
43.750520,-79.463540
43.750440,-79.463520
43.750330,-79.463500
43.750230,-79.463470
43.750130,-79.463460
43.750030,-79.463420
43.749890,-79.463400
43.749770,-79.463360
43.749640,-79.463330
43.749510,-79.463310
43.749370,-79.463280
43.749220,-79.463240
43.749070,-79.463200
43.748940,-79.463170
43.748780,-79.463080
43.748620,-79.463000
43.748470,-79.462900
43.748320,-79.462800
43.748190,-79.462700
43.748050,-79.462580
43.747920,-79.462440
43.747790,-79.462320
43.747670,-79.462160
43.747560,-79.462010
43.747440,-79.461840
43.747330,-79.461680
43.747240,-79.461460
43.747130,-79.461270
43.747030,-79.461060
43.746930,-79.460860
43.746820,-79.460650
43.746710,-79.460450
43.746600,-79.460240
43.746490,-79.460040
43.746380,-79.459820
43.746260,-79.459620
43.746150,-79.459410
43.746030,-79.459220
43.745900,-79.459020
43.745770,-79.458830
43.745630,-79.458640
43.745490,-79.458460
43.745340,-79.458280
43.745190,-79.458090
43.745030,-79.457900
43.744870,-79.457730
43.744710,-79.457560
43.744560,-79.457380
43.744400,-79.457200
43.744240,-79.457030
43.744080,-79.456860
43.743920,-79.456690
43.743770,-79.456510
43.743620,-79.456350
43.743470,-79.456180
43.743320,-79.456010
43.743170,-79.455850
43.743020,-79.455690
43.742890,-79.455540
43.742760,-79.455390
43.742630,-79.455240
43.742510,-79.455100
43.742390,-79.454970
43.742260,-79.454840
43.742140,-79.454700
43.742010,-79.454580
43.741880,-79.454440
43.741750,-79.454310
43.741620,-79.454170
43.741480,-79.454020
43.741340,-79.453860
43.741210,-79.453720
43.741080,-79.453570
43.740920,-79.453420
43.740780,-79.453270
43.740600,-79.453130
43.740440,-79.452980
43.740280,-79.452840
43.740110,-79.452700
43.739950,-79.452560
43.739770,-79.452440
43.739600,-79.452320
43.739430,-79.452200
43.739240,-79.452080
43.739060,-79.451980
43.738850,-79.451890
43.738650,-79.451800
43.738460,-79.451720
43.738250,-79.451640
43.738040,-79.451570
43.737830,-79.451500
43.737630,-79.451430
43.737420,-79.451350
43.737230,-79.451280
43.737020,-79.451190
43.736820,-79.451110
43.736630,-79.451040
43.736430,-79.450950
43.736250,-79.450900
43.736050,-79.450820
43.735860,-79.450750
43.735660,-79.450690
43.735450,-79.450590
43.735260,-79.450510
43.735060,-79.450440
43.734870,-79.450380
43.734660,-79.450300
43.734470,-79.450210
43.734280,-79.450150
43.734080,-79.450060
43.733890,-79.450000
43.733710,-79.449940
43.733510,-79.449870
43.733310,-79.449820
43.733120,-79.449750
43.732920,-79.449680
43.732720,-79.449600
43.732520,-79.449540
43.732310,-79.449480
43.732100,-79.449430
43.731890,-79.449390
43.731680,-79.449350
43.731470,-79.449320
43.731260,-79.449270
43.731050,-79.449240
43.730840,-79.449200
43.730620,-79.449160
43.730410,-79.449120
43.730200,-79.449080
43.729980,-79.449040
43.729760,-79.448990
43.729560,-79.448950
43.729350,-79.448910
43.729130,-79.448870
43.728920,-79.448830
43.728700,-79.448790
43.728490,-79.448760
43.728270,-79.448720
43.728060,-79.448690
43.727840,-79.448650
43.727630,-79.448610
43.727410,-79.448580
43.727200,-79.448550
43.726990,-79.448510
43.726780,-79.448460
43.726570,-79.448400
43.726350,-79.448320
